timestamp,state,signal,target_signal,x,y,car_heading,car_velocity,lateral_acc,longitudinal_acc,pitch_rate,roll_rate,yaw_rate,packet_rate,rtt,speed,delay,car_distance,ttc
1755502906.6765666,0,0,0,1381.3864910961468,-61.288365065583974,-234.80816429094511,-0.00026434491155669093,0.00010510686563339994,0.00014091287528378616,-1.2153156894321106e-05,-6.107174223766965e-07,-2.058367673283177e-06,40.0,1562.0,0.00346674514003098,1368.0,3.5588271617889404,801.3000718533586
1755502906.7765706,0,0,0,1381.3865342784984,-61.288372017317386,-234.80812952461935,-0.0004315742407925427,5.859690356684572e-06,-0.0002099414974263242,8.506357269358322e-06,4.101198171353931e-06,3.844442083420821e-06,40.0,1562.0,0.00346674514003098,1368.0,3.5588271617889404,772.2234648293884
1755502906.8765678,0,0,0,1381.3866366667357,-61.28840500082317,-234.80807755339714,-0.001219443860463798,-3.650804634372592e-05,0.00010889154991197073,-7.3273995623529775e-06,9.079383803804269e-07,1.7967504767945637e-06,40.0,1562.0,0.00346674514003098,1368.0,3.5588271617889404,659.4798439990806
1755502906.9765801,0,0,0,1381.3867763026053,-61.28848964757517,-234.8077807705606,-0.0011682523181661963,-3.8596745890087136e-05,0.00010188176318053871,1.0320421178386983e-05,-6.417324401637085e-06,5.727961359889083e-06,40.0,1562.0,0.00346674514003098,1368.0,3.5588271617889404,665.7957236442555
1755502907.0766087,0,0,0,1381.3868443802335,-61.28852136602588,-234.80797166331706,-0.0002552580845076591,-2.863223722703381e-05,3.339370788597374e-05,-6.016357096920829e-06,7.246045338551509e-07,-1.9123883708573427e-06,40.0,1562.0,0.00346674514003098,1368.0,3.5588271617889404,802.9428737489293
1755502907.1765661,0,0,0,1381.3868835035655,-61.288586970797844,-234.80777937261217,-0.0015628963010385633,1.7255245546863685e-05,-6.082308124123767e-05,1.9658369679172555e-05,-3.5869152379357677e-06,-4.173227155147012e-07,40.0,1562.0,0.00346674514003098,1368.0,3.5588271617889404,620.0190115060942
1755502907.276553,0,0,0,1381.3869548527252,-61.28866810405095,-234.80717144250565,-0.0008908523595891893,4.44671508821463e-06,0.00015916134918792646,-4.829937892886326e-07,-2.905430041253892e-06,-3.309371548663746e-06,40.0,1960.0,0.0037464445922523737,1114.0,3.5575103759765625,701.9798778954249
1755502907.3765829,0,0,0,1381.3869873137157,-61.28870383557893,-234.80770693331806,-8.797118061920628e-05,0.00018683287732360293,-0.00010781522795277941,7.484490904203231e-06,4.2750769789474285e-06,-5.427874823832703e-06,40.0,1960.0,0.0037464445922523737,1114.0,3.5575103759765625,567.4180437204146
1755502907.4766226,0,0,0,1381.3870319625312,-61.28868393832723,-234.80822475311527,-0.00029791731503792107,-4.411000811808238e-06,6.248015778253192e-06,6.802851528187045e-07,-1.679729449854895e-07,8.112304612663245e-07,40.0,1960.0,0.0037464445922523737,1114.0,3.5575103759765625,549.0330560679203
1755502907.5766068,0,0,0,1381.3871172224533,-61.28872251405569,-234.80810365440277,-0.0012202810030430555,8.6782222660838e-05,-0.00019350419307826968,6.039192210292509e-06,6.195758402763703e-06,-7.479615936594665e-06,40.0,1960.0,0.0037464445922523737,1114.0,3.5575103759765625,480.61760566829287
1755502907.6765974,0,0,0,1381.3872030556888,-61.288747316034055,-234.8089412918962,-0.0004039212071802467,0.00011959473768116784,0.00012953713815201526,-5.585963105231319e-06,1.982880224433364e-06,3.938256003759705e-06,40.0,1960.0,0.0037464445922523737,1114.0,3.5575103759765625,598.746129174058
1755502907.7765915,0,0,0,1381.3873046904832,-61.28872536257694,-234.80906296699345,-0.0008420083904638886,-5.8607365814328085e-05,-0.00011270787241527768,1.1411470335619231e-05,2.1200278864331813e-06,-9.905574191319617e-07,40.0,1960.0,0.0037464445922523737,1114.0,3.5575103759765625,557.6307935856983
1755502907.8766136,0,0,0,1381.3874277301031,-61.28874308823455,-234.80980680173985,-0.0009914934635162354,1.79380871114237e-05,0.00013924404695524062,-4.008680222132568e-06,2.6067518741258275e-06,-1.6182745557968066e-08,40.0,1960.0,0.0037464445922523737,1114.0,3.5575103759765625,544.8638656123844
1755502907.9765837,0,0,0,1381.3875609573788,-61.28878215966883,-234.8102959877565,-0.0012504945043474436,7.110475563799863e-05,-4.9011219908474916e-05,-1.516345538960372e-06,2.3809264342630972e-06,3.522820347194643e-06,40.0,1960.0,0.0037464445922523737,1114.0,3.5575103759765625,524.0747240994979
