timestamp,state,signal,target_signal,x,y,car_heading,car_velocity,lateral_acc,longitudinal_acc,pitch_rate,roll_rate,yaw_rate,packet_rate,rtt,speed,delay,car_distance,ttc
1756127427.1655288,0,0,0,601.331020329121,-414.2801855749628,-39.680392545212015,8.532723426818848,-0.0032023093644691757,0.0005798862277435349,6.96693525931416e-05,-7.99932264297651e-05,0.00040654225138102653,100.0,948.0,0.004000000189989805,611.0,64.32430267333984,46.12254638826301
1756127427.2655027,0,0,0,601.9910786747351,-414.8209298393479,-39.40335023728309,8.543530464172363,-0.006832639297630111,0.0010650966801239703,0.00019936140221386774,-0.00019285760369980057,0.0006962386358962125,100.0,948.0,0.004000000189989805,611.0,64.32430267333984,46.48274046502781
1756127427.365508,0,0,0,602.6544261952608,-415.35848485680884,-39.164449691784284,8.54249095916748,-0.002431514051118554,-0.0007727214011966135,-4.726588282666114e-05,-7.063209075496515e-05,0.0002888568665411213,100.0,948.0,0.004000000189989805,611.0,64.32430267333984,46.447849832970995
1756127427.4655328,0,0,0,603.319360120163,-415.89373708256636,-38.97145879685249,8.535770416259766,-0.004010454096315039,-0.001790630824115424,-6.44776595017968e-05,-4.374238267450904e-05,0.0004122989678663197,100.0,948.0,0.004000000189989805,611.0,64.32430267333984,46.22353497488333
1756127427.5655053,0,0,0,603.9847348036546,-416.4261842778759,-38.83807144769062,8.507969856262207,-0.0018902161764180695,-0.004794520852928397,-6.13368859347642e-05,-8.721994747001018e-07,0.00011158224867438773,100.0,948.0,0.004000000189989805,611.0,64.32430267333984,45.31818985030984
1756127427.6655357,0,0,0,604.6474403278253,-416.9538699056378,-38.765840518953866,8.442994117736816,-0.0004965434206271621,-0.005415077041674817,-0.0001288986964897031,-7.692026755251168e-05,8.05426125706909e-05,100.0,948.0,0.004000000189989805,611.0,64.32430267333984,43.334461953403626
1756127427.7655404,0,0,0,605.305858383539,-417.4769578716032,-38.71948165521371,8.384573936462402,-0.00045400553605369004,-0.003623217016736925,8.830389954469676e-05,1.6974280730502427e-05,2.9626335057232838e-05,100.0,948.0,0.004000000189989805,611.0,64.32430267333984,41.693532484696156
1756127427.865505,0,0,0,605.9601081558168,-417.9961396437971,-38.710658606733915,8.330647468566895,0.0019979169193381774,-0.009120506686212566,0.0001399465491297329,-0.00010285968713019325,-3.6874356481046884e-05,40.0,1647.0,0.004000000189989805,710.0,58.38138198852539,36.5634336492707
1756127427.9655354,0,0,0,606.6101071623679,-418.51247120054205,-38.73342624181507,8.27966594696045,-0.0017519836114039857,-0.004133307764963698,0.00010935129745873306,-8.978290408890383e-05,-6.236444010667252e-05,40.0,1647.0,0.004000000189989805,710.0,58.38138198852539,35.43212124544563
1756127428.065503,0,0,0,607.2560084649648,-419.02547945680027,-38.78443019405739,8.226102828979492,0.00135596115030893,-0.007724152596580413,6.867003053882417e-06,-0.0002530638150109281,-0.00019269291936343966,40.0,1647.0,0.004000000189989805,710.0,58.38138198852539,34.31656258758899
1756127428.1655447,0,0,0,607.8976986067415,-419.53628497417276,-38.84804548010658,8.173483848571777,0.002556688682335377,-0.003804172689920178,8.687221041263906e-05,-0.000104880874373774,-3.417186989430864e-05,40.0,1647.0,0.004000000189989805,710.0,58.38138198852539,33.28701439582399
1756127428.265487,0,0,0,608.5336768306901,-420.0454687692647,-38.8765219845848,8.118885040283203,-7.791005843406509e-05,-0.008526956000209493,-0.0001346165455565245,-8.601454396915917e-05,-0.00010199511647923685,40.0,1423.0,0.004000000189989805,776.0,58.38138198852539,32.282063316117586
1756127428.3654833,0,0,0,609.1653750242735,-420.55147367571925,-38.92433808691044,8.06506061553955,0.000634792054601065,-0.004008727207795469,-9.380079436172927e-05,1.0809767761427392e-05,-8.652750739050753e-05,40.0,1423.0,0.004000000189989805,776.0,58.38138198852539,31.34904404779889
1756127428.4655228,0,0,0,609.7927866275326,-421.05420934273974,-38.983297519970904,8.009672164916992,0.003023750413149751,-0.009798895878437575,6.579612081861338e-05,-8.111735105233663e-05,-0.00013700167617437296,40.0,1423.0,0.004000000189989805,776.0,58.38138198852539,30.443592839623562
1756127428.5654902,0,0,0,610.4153926971682,-421.5539420350081,-39.03627240731507,7.953946590423584,0.001399173863571289,-0.004482258720708785,-4.908051436575974e-05,-0.00012726742641151818,-5.837287622908975e-05,40.0,1423.0,0.004000000189989805,776.0,58.38138198852539,29.58392268988702
1756127428.665533,0,0,0,611.0335691514682,-422.05060088743954,-39.086952068312854,7.901193141937256,0.0035750714865151164,-0.008681294761967934,5.154638247646806e-05,2.609337310334492e-05,-0.0001276669206862916,40.0,1423.0,0.004000000189989805,776.0,58.38138198852539,28.81367415163143
1756127428.7655275,0,0,0,611.6469565159374,-422.5444425401646,-39.138203274056195,7.8459649085998535,0.00010815444960241279,-0.004165594191464724,0.0001778444781505013,8.956321841375476e-07,-6.881062679888371e-05,40.0,1423.0,0.004000000189989805,776.0,58.38138198852539,28.049126152604106
1756127428.865514,0,0,0,612.2550509817945,-423.03610389682655,-39.179273352702296,7.790713787078857,-0.0018088688591134175,-0.00874896941775533,-3.816945652447376e-05,-7.428356217041792e-05,-0.0001209950619618815,40.0,1423.0,0.004000000189989805,776.0,58.38138198852539,27.32381004879179
1756127428.9655097,0,0,0,612.8586502014088,-423.524902599747,-39.22481548551838,7.737368583679199,-0.0015081401376662639,-0.0035088717029925507,1.182224805992744e-05,6.159757758071591e-05,-9.400324862141664e-05,40.0,1423.0,0.004000000189989805,776.0,58.38138198852539,26.658240052256275
