timestamp,state,signal,target_signal,x,y,car_heading,car_velocity,lateral_acc,longitudinal_acc,pitch_rate,roll_rate,yaw_rate,packet_rate,rtt,speed,delay,car_distance,ttc
1761892332.7352314,0,0,0,1441.7908917299806,-135.4948013844757,-239.28063663153785,4.960626602172852,-0.023600040261873383,0.02556233117078299,-0.00033119033287078755,-0.0005703978725798269,0.004723915237914618,77.9800033569336,110.0,0.5239999890327454,70.0,122.35044860839844,15.916374293963344
1761892332.8352506,0,0,0,1441.5192234242918,-135.06731054062675,-237.59854319066648,5.118993282318115,-0.010106046808163871,0.011580496081568834,-0.0002162132393270109,-0.0001445630679548083,0.001997960225008965,77.9800033569336,129.0,0.5239999890327454,72.0,121.85797119140625,16.185762401926876
1761892332.9352343,0,0,0,1441.2285999009625,-134.6344225778612,-236.1672459048014,5.256986141204834,-0.017297742426216983,0.016037219376295833,-0.00045427372664478817,-0.00028478320278794826,0.0034178943008240405,77.94999694824219,90.0,0.5239999890327454,45.0,121.34788513183594,16.418951234768425
1761892333.0352306,0,0,0,1440.9217535258083,-134.19817357908173,-234.9491501862978,5.362313270568848,-0.007695692696621414,0.004395313223914482,-0.00022596403863217457,3.2517518926661363e-06,0.0014939479390872802,77.9000015258789,99.0,0.5239999890327454,19.0,120.82276153564453,16.584245994620705
1761892333.1352067,0,0,0,1440.6030286163978,-133.76277476542893,-233.87019254397643,5.399704933166504,-0.013058708702878853,0.003342666557700011,-0.00026939174303855897,3.4459982494370064e-05,0.0029548875977195837,78.08999633789062,100.0,0.5389999747276306,44.0,120.60965728759766,16.640400543099474
1761892333.235249,0,0,0,1440.2760662992234,-133.33118264129263,-232.80771483355323,5.413588523864746,-0.00831163899007935,-0.0005072140168707129,-7.86001179998277e-05,-1.720935045254891e-05,0.0015096084095591491,77.9000015258789,92.0,0.5389999747276306,12.0,119.74908447265625,16.55337621413843
1761892333.3352056,0,0,0,1439.9413330992547,-132.9051483946361,-231.72855455895268,5.404512882232666,-0.009238108505115573,-0.0006824623468432889,-8.178231676920028e-05,1.586573637342628e-05,0.0014838694544122293,77.80999755859375,95.0,0.5389999747276306,28.0,119.20854187011719,16.458007361252037
1761892333.4352372,0,0,0,1439.5292625566767,-132.4039685680396,-230.45872489208818,5.391354084014893,-0.007527231339340102,-0.0019651878922266725,-3.1761554713949785e-05,-7.811796356785159e-07,0.0014532824544751192,77.77999877929688,130.0,0.5389999747276306,45.0,118.6681137084961,16.353685566290515
1761892333.5352275,0,0,0,1439.2492203327129,-132.0762614727641,-229.62389087189405,5.362271785736084,-0.014750962678312388,-0.00790241600780275,-3.538662968049338e-05,-4.837421884151123e-05,0.0029490761769343336,77.73999786376953,62.0,0.5389999747276306,16.0,118.12830352783203,16.214309823534975
1761892333.6352282,0,0,0,1438.8955463686364,-131.67517665058088,-228.5676949308878,5.311143398284912,-0.00932653251965667,-0.0036670570472364895,2.5768326356092857e-05,-5.666675772352263e-05,0.001438861876576347,77.86000061035156,128.0,0.5389999747276306,49.0,117.59165954589844,16.02816606827204
1761892333.735226,0,0,0,1438.537935473549,-131.28445558203055,-227.54080674169188,5.2614593505859375,-0.01614213140995057,-0.00594028588322457,-3.656139429623365e-05,-0.00016291665606730317,0.00272856201354034,78.13999938964844,131.0,0.5389999747276306,68.0,117.0600357055664,15.848376806736491
1761892333.8351963,0,0,0,1438.1759444847805,-130.9043562403215,-226.55988596873078,5.212974548339844,-0.007376729104727571,-0.0031904241657978736,5.402625758581345e-06,-0.00017221579027488837,0.0013274186467891725,78.31999969482422,112.0,0.5389999747276306,49.0,116.53328704833984,15.674173621406789
1761892333.9352303,0,0,0,1437.8103639764086,-130.53365926213485,-225.6073684027441,5.170655727386475,-0.006181512529996434,-0.0037999781356011187,3.672186852367732e-05,-0.00012611460426884108,0.0013311652732446533,77.93000030517578,85.0,0.5389999747276306,45.0,116.32408905029297,15.557481824733667
1761892334.0352423,0,0,0,1437.44234137452,-130.1717669598597,-224.64862830404422,5.117463111877441,-0.006987407445020723,-0.003531191579929787,5.0970988247325676e-05,9.694844386077273e-06,0.001316783347731442,78.0199966430664,84.0,0.5389999747276306,32.0,115.49444580078125,15.337411077182681
1761892334.1352522,0,0,0,1437.0725300483132,-129.8193445015263,-223.71672203633437,5.070384979248047,-0.007891947180274878,-0.003315946164361043,7.758463291773329e-05,-7.637162558684284e-05,0.001178861884833487,78.11000061035156,117.0,0.5410000085830688,16.0,114.98233032226562,15.174533988102295
1761892334.235203,0,0,0,1436.6258314974352,-129.41110885911684,-222.71695617805443,5.023039817810059,-0.005014973434268802,-0.003353598236676909,3.3890970983730556e-05,-0.0001630799908370744,0.0010859226074422022,77.98999786376953,115.0,0.5410000085830688,41.0,114.47764587402344,15.014117122321919
1761892334.3352053,0,0,0,1436.3265670794506,-129.1460296276387,-222.10580055299232,4.98774528503418,-0.004886544400752653,-0.0033809582816248006,1.6370458868106846e-05,-0.00023594057715635281,0.0009860530061501177,77.66000366210938,112.0,0.5410000085830688,27.0,113.97869110107422,14.879799084966084
1761892334.4352305,0,0,0,1435.951959511685,-128.82149043040462,-221.40905663967646,4.937519073486328,-0.004408493297168881,-0.003922036659364702,-4.95969649344675e-05,-6.0405194518125994e-05,0.0008567283807729512,77.69999694824219,123.0,0.5410000085830688,32.0,113.48499298095703,14.718836204305456
1761892334.5352328,0,0,0,1435.5768866242006,-128.5045740128602,-220.8024557617196,4.895157337188721,-0.007059277253686562,-0.007947304258151483,-0.0001073604024905181,-0.0002602791977651658,0.0014513769022326934,77.80999755859375,109.0,0.5410000085830688,35.0,112.99671936035156,14.575426728850385
1761892334.63523,0,0,0,1435.2021161722332,-128.19420936171187,-220.286476878303,4.846458911895752,-0.002887863419222215,-0.0031509430711339163,-8.976474288752815e-06,1.43416748906357e-06,0.0006499912684742808,78.1500015258789,62.0,0.5410000085830688,22.0,112.513671875,14.422521987997484
1761892334.7352269,0,0,0,1434.828259337707,-127.89016166596456,-219.8244018016112,4.798915863037109,-0.002775872500485524,-0.004045315459249449,5.198871384659433e-07,3.533671443206384e-06,0.0005669126649585508,78.05999755859375,77.0,0.5410000085830688,26.0,112.03585052490234,14.274281067900649
1761892334.8352227,0,0,0,1434.4558066977365,-127.59171330601328,-219.4233423186323,4.753171920776367,-0.0034155966821698266,-0.003753118478070334,-4.247185705271095e-05,-7.798441052710159e-05,0.0004955040464647893,78.37999725341797,84.0,0.5410000085830688,21.0,111.56329345703125,14.131711689510293
1761892334.9352264,0,0,0,1434.0848127025938,-127.29871649469735,-219.06684155339087,4.7085723876953125,-0.002988558427156374,-0.006893538847743669,-1.6130260333026847e-05,-2.487297155817712e-05,0.0010057239158683152,78.27999877929688,86.0,0.5410000085830688,23.0,111.095947265625,13.993458090093847
1761892335.0352235,0,0,0,1433.7153084517142,-127.01094141362486,-218.71479174031987,4.664420127868652,-0.002667586722863809,-0.0033670522959424235,5.914968074884107e-05,-3.844498202278413e-05,0.00042430186807899164,78.5199966430664,106.0,0.5410000085830688,60.0,110.63365173339844,13.858158137961361
1761892335.135232,0,0,0,1433.2746080506502,-126.671686079249,-218.3471307322768,4.612743854522705,-0.0008915558894092858,-0.003146776005898015,5.1141376492652854e-05,-2.3173879784754746e-06,0.00044366822812074694,78.48999786376953,129.0,0.5429999828338623,61.0,110.1760482788086,13.712078883648767
1761892335.2352362,0,0,0,1432.9831288666608,-126.44846028552263,-218.08441386528392,4.577046871185303,-0.0023120918892089114,-0.0029143757241922273,5.332227900527214e-06,-0.00010729066835426146,0.00042679211772007447,78.7699966430664,130.0,0.5429999828338623,44.0,109.72350311279297,13.595356706762812
1761892335.3352244,0,0,0,1432.6205413873681,-126.17341197575544,-217.78073001466146,4.5353312492370605,-0.002114061162289853,-0.0030931499261704462,-1.0394641104744198e-05,3.4443475253088384e-05,0.0003159334870248346,78.95999908447266,106.0,0.5429999828338623,49.0,109.27560424804688,13.470234589841759
1761892335.4352,0,0,0,1432.2595203969393,-125.90311810437642,-217.56173725111995,4.494349479675293,-0.0021450374774204055,-0.0031229160201913147,-5.632011369331958e-05,-0.00021291327314614422,0.00015039597998377615,78.66000366210938,78.0,0.5429999828338623,21.0,108.83233642578125,13.348161950262094
1761892335.5352263,0,0,0,1431.900642573019,-125.63709602890684,-217.45596915872414,4.4512619972229,-0.0009020790825890211,-0.006683544579892859,-9.18768220880035e-05,-0.00018870290220029224,-9.3179262818945e-05,78.76000213623047,107.0,0.5429999828338623,45.0,108.39380645751953,13.224490204338297
1761892335.6352036,0,0,0,1431.5442547833172,-125.37464140285364,-217.4943780081075,4.409175872802734,0.003380811635889298,-0.0035801149139901576,5.2613894344445336e-05,7.371943709249213e-05,-0.0002040009435923875,78.9800033569336,97.0,0.5429999828338623,46.0,107.9598159790039,13.10425541914398
1761892335.7351995,0,0,0,1431.1927195222052,-125.11285023913648,-217.64224991951784,4.366298198699951,-0.00027548749317314397,-0.005619642675159615,4.085919415586723e-05,-0.0002315508529728406,-0.0006301766518395455,79.08000183105469,64.0,0.5429999828338623,40.0,107.52989959716797,12.984493624913796
1761892335.8352034,0,0,0,1430.8455641708013,-124.85211422610234,-217.87746817701105,4.327798843383789,0.00031821368268725614,-0.002745974349235237,-6.337001865111342e-05,-4.939463412713377e-05,-0.0005222274555414497,79.16000366210938,106.0,0.5429999828338623,43.0,107.1036376953125,12.873175504604738
1761892335.9352515,0,0,0,1430.500993795421,-124.59393847435982,-218.25714552656723,4.289974212646484,0.004528331612598144,-0.0035772188108568357,-0.00012160946449226253,-0.00018257697100459633,-0.0007004300380060211,79.3499984741211,54.0,0.5429999828338623,47.0,106.68113708496094,12.764363253130691
1761892336.035234,0,0,0,1430.1616076946734,-124.33557596980626,-218.75835537764993,4.2471394538879395,0.004374054069913173,-0.0033068755200747163,-1.8303309538744043e-05,-5.2014093770909623e-05,-0.0008051770247385554,79.52999877929688,96.0,0.5429999828338623,34.0,106.2621078491211,12.649396299664414
1761892336.135243,0,0,0,1429.829573588679,-124.07490661401532,-219.34724286528035,4.205698490142822,0.004198053699610829,-0.003989016724906556,-3.5882237753694255e-05,8.832964725395895e-05,-0.000998032231974601,79.5999984741211,39.0,0.5429999828338623,22.0,105.8462905883789,12.538045969382928
1761892336.2352352,0,0,0,1429.5051617603021,-123.81236278182068,-220.07148692625412,4.149468421936035,0.005957776909335774,-0.003943727911191971,-0.00011372021375756794,0.00014938844331733317,-0.001102758572395298,80.12999725341797,133.0,0.5429999828338623,92.0,105.43391418457031,12.406560888622653
1761892336.3351984,0,0,0,1429.1884302412527,-123.54782348583366,-220.85918972287203,4.1110005378723145,0.005264145908855735,-0.003702705045191266,-3.169100685748329e-05,0.00024468901541630764,-0.0011049573083654481,80.12999725341797,133.0,0.5429999828338623,92.0,105.43391418457031,12.350654767354172
1761892336.4351964,0,0,0,1428.8799014756187,-123.28077229443824,-221.65305109938816,4.065695285797119,0.0021300711283760774,-0.003481561100998584,-2.877546989213773e-05,6.058802325979817e-05,-0.001185675446173143,80.12999725341797,133.0,0.5429999828338623,92.0,105.43391418457031,12.285454491811574
1761892336.5351927,0,0,0,1428.5774002069925,-123.01349300184621,-222.4981783718382,4.023484706878662,0.0035198979158502283,-0.0028418833469039282,-5.931331748678774e-06,-3.142347968000663e-05,-0.0011661877263073235,80.12999725341797,133.0,0.5429999828338623,92.0,105.43391418457031,12.225324299241885
