timestamp,state,signal,target_signal,x,y,car_heading,car_velocity,lateral_acc,longitudinal_acc,pitch_rate,roll_rate,yaw_rate,packet_rate,rtt,speed,delay,car_distance,ttc
1761891213.7798285,0,0,0,1421.7773438371062,-114.87771288045077,-233.10744581322143,-0.0008245048229582608,9.482311727455545e-05,2.1020937850637566e-05,6.272058781371952e-06,-8.031612492715719e-06,2.322246534157415e-07,80.29000091552734,0.0,0.5370000004768372,70.0,14.35159683227539,-9226.673526338442
1761891213.8798318,0,0,0,1421.7773123280465,-114.877629142814,-233.10630598049391,-0.0007854646537452936,-4.0654348698916523e-05,-7.622416493779986e-05,-1.3265849884027425e-06,-1.0656242150550536e-07,9.881368580080297e-07,80.22000122070312,0.0,0.5370000004768372,19.0,14.3516206741333,-5948.203077368459
1761891213.9798055,0,0,0,1421.7772852058972,-114.87757937646307,-233.1057044992939,-0.0007586822612211108,-2.8011494169489522e-05,5.931192386474759e-05,3.353264951699241e-06,-3.309406990695677e-07,-3.4814166677068852e-06,80.4800033569336,0.0,0.5370000004768372,58.0,14.35179615020752,-15387.95358187691
1761891214.0798318,0,0,0,1421.7772846243915,-114.8775320874464,-233.1055176837147,-0.0008433699840679765,-0.00010959133633088162,-2.2036238263648093e-05,1.2566249101833872e-06,-7.7995880311591e-07,-1.7608941790648426e-06,80.06999969482422,0.0,0.5370000004768372,66.0,14.351832389831543,-16924.79658388504
1761891214.1798093,0,0,0,1421.7774039458852,-114.8774257272823,-233.10463922034592,-0.0012182353530079126,-3.086437824041724e-05,-0.00020228879047902708,-1.171542233291519e-07,9.17616166564905e-07,-1.3239079772666008e-06,80.58000183105469,0.0,0.5370000004768372,65.0,14.351863861083984,-30335.06976263504
1761891214.2798252,0,0,0,1421.777545463817,-114.87735517565747,-233.1029771095483,-0.0011958933901041746,-0.00010383227778770373,-3.054398432883245e-05,1.135174445108235e-06,3.22682519638051e-06,-1.7879603851313707e-07,80.36000061035156,0.0,0.5370000004768372,80.0,14.351752281188965,-28966.915279948287
1761891214.3798323,0,0,0,1421.7776654065524,-114.87732862782968,-233.10244229148884,-0.001457327976822853,-4.084017353569258e-05,-1.088917540536766e-06,2.939993862034787e-06,-9.14603760301696e-06,-7.368840944556115e-07,80.69000244140625,0.0,0.5370000004768372,20.0,14.351805686950684,-61327.61192415699
1761891214.4798257,0,0,0,1421.7777489208545,-114.8773488859004,-233.10123524382794,-0.0012226422550156713,4.082394100981949e-05,2.741751859165591e-05,2.3185146143280654e-06,-4.510795853298041e-06,2.672648969236679e-06,80.08000183105469,0.0,0.5370000004768372,48.0,14.351693153381348,-5443.6793815123565
1761891214.5798175,0,0,0,1421.7778924812774,-114.87735887339402,-233.10166741289902,-0.0019690971821546555,-2.260287726181413e-05,-0.00010238734722772087,3.854804665574285e-06,-1.5166917164993954e-06,-5.506677812603938e-06,80.54000091552734,0.0,0.5370000004768372,70.0,14.35167407989502,-7593.716137295044
1761891214.6798365,0,0,0,1421.7780546641777,-114.87743252147851,-233.1017976792017,-0.002189832041040063,-1.9171125374157165e-05,-1.8133466395040444e-05,8.633240649703397e-07,1.153814617587073e-06,-1.6971837552877666e-06,80.25,0.0,0.5370000004768372,46.0,14.35158920288086,-8597.854047845049
1761891214.7798355,0,0,0,1421.7782171086335,-114.87752173710088,-233.10132083193218,-0.0024618252646178007,-7.727522243276145e-05,-0.00016061883301207703,-6.141980980160411e-06,-6.043010856206399e-07,-9.2439441433012e-08,80.12000274658203,0.0,0.5370000004768372,19.0,14.35159969329834,-10781.06330289992
1761891214.8798387,0,0,0,1421.778388776833,-114.87769143186551,-233.10095903477043,-0.0030452555511146784,6.74094835202388e-06,-2.2229616229485225e-05,2.3471646794465588e-06,-1.114479055764583e-07,-1.0096708488723238e-06,80.41000366210938,0.0,0.5370000004768372,66.0,14.351554870605469,-19192.84080077569
1761891214.9798348,0,0,0,1421.7786020350104,-114.87787898029073,-233.10084632740887,-0.003002886427566409,3.852648481984953e-05,3.1403882791681916e-05,-2.4002256039562444e-07,8.406013007907825e-07,-5.340074920865671e-06,80.25,0.0,0.5370000004768372,40.0,14.351500511169434,-18163.58789707564
1761891215.0798256,0,0,0,1421.7786872833256,-114.87795200349002,-233.1003471089474,-0.003055569948628545,-7.845728188431238e-05,-3.655050334708684e-05,4.1530578795180296e-06,-2.333863755321395e-06,3.717199659230047e-06,80.04000091552734,0.0,0.5370000004768372,19.0,14.351311683654785,-20479.266480518945
1761891215.179853,0,0,0,1421.7787252620114,-114.87785766616534,-233.09846929552293,-0.0030603925697505474,4.026551748820188e-05,-0.00010762327539991449,-1.6569926937377416e-06,1.7490098196402818e-06,6.073656610935645e-07,80.18000030517578,0.0,0.5370000004768372,43.0,14.351496696472168,-201829.7488556067
1761891215.2797968,0,0,0,1421.778756189335,-114.87762810835882,-233.0968730758915,-0.003370289457961917,4.7956624968682965e-05,-7.047503614738369e-05,-6.851545163855086e-07,3.769509946735083e-07,-1.0078490658924374e-06,80.4800033569336,0.0,0.5379999876022339,50.0,14.351716995239258,60101.84832804372
1761891215.3798003,0,0,0,1421.778853196799,-114.87746801660734,-233.096008259952,-0.003086638869717717,5.73425663915644e-05,5.712969605174503e-05,5.056339903647938e-06,4.891369785820823e-06,-2.9397810762966968e-06,80.37000274658203,0.0,0.5379999876022339,63.0,14.351775169372559,-319919.06055274425
